Serial,Latitude,Longitude,Postcode,Socket Name,Status
3731,52.603462,-1.897554,WS9 0NU,Socket 1,2
3731,52.603462,-1.897554,WS9 0NU,Socket 2,2
3752,52.027531,0.263567,CB10 2NQ,Socket 1,0
3752,52.027531,0.263567,CB10 2NQ,Socket 2,0
3758,55.185078,-1.582446,NE63 8QZ,Socket 1,0
3758,55.185078,-1.582446,NE63 8QZ,Socket 2,0
3759,55.185173,-1.582706,NE63 8QZ,Socket 1,0
3759,55.185173,-1.582706,NE63 8QZ,Socket 2,1
3760,55.185181,-1.582702,NE63 8QZ,Socket 1,0
3760,55.185181,-1.582702,NE63 8QZ,Socket 2,0
3772,51.342552,-0.264363,KT19 9QG,Socket 1,1
3772,51.342552,-0.264363,KT19 9QG,Socket 2,1
3776,52.488934,-0.686095,NN17 1UJ,Socket 1,0
3776,52.488934,-0.686095,NN17 1UJ,Socket 2,0
3777,52.506088,-0.642275,NN17 5EU,Socket 1,0
3777,52.506088,-0.642275,NN17 5EU,Socket 2,1
3778,52.488941,-0.686094,NN17 1UJ,Socket 1,0
3778,52.488941,-0.686094,NN17 1UJ,Socket 2,0
3779,52.487312,-0.706111,NN17 1QG,Socket 1,0
3779,52.487312,-0.706111,NN17 1QG,Socket 2,0
3791,53.351376,-2.203448,SK9 3RW,Socket 1,1
3791,53.351376,-2.203448,SK9 3RW,Socket 2,0
3792,53.351250,-2.203408,SK9 3RW,Socket 1,1
3792,53.351250,-2.203408,SK9 3RW,Socket 2,1
3780,53.401230,-1.421732,S9 2AG,Socket 1,0
3780,53.401230,-1.421732,S9 2AG,Socket 2,0
3781,52.352493,-1.159274,NN6 7EX,Socket 1,0
3781,52.352493,-1.159274,NN6 7EX,Socket 2,0
3783,53.423103,-1.253765,S66 1YY,Socket 1,0
3783,53.423103,-1.253765,S66 1YY,Socket 2,0
3784,52.285355,-0.711840,NN8 2DR,Socket 1,0
3784,52.285355,-0.711840,NN8 2DR,Socket 2,1
3785,53.800472,-2.715475,PR3 5JE,Socket 1,0
3785,53.800472,-2.715475,PR3 5JE,Socket 2,0
3786,53.200821,-0.615699,LN6 3QZ,Socket 1,0
3786,53.200821,-0.615699,LN6 3QZ,Socket 2,0
3787,52.052711,-0.770604,MK13 7RA,Socket 1,0
3787,52.052711,-0.770604,MK13 7RA,Socket 2,0
3788,53.284008,-1.289587,S43 4WP,Socket 1,0
3788,53.284008,-1.289587,S43 4WP,Socket 2,1
3790,51.660042,-0.265913,WD6 1JY,Socket 1,0
3790,51.660042,-0.265913,WD6 1JY,Socket 2,0
3794,51.917496,-1.157285,OX27 8TG,Socket 1,0
3794,51.917496,-1.157285,OX27 8TG,Socket 2,0
3795,51.918064,-1.157323,OX27 8TG,Socket 1,2
3795,51.918064,-1.157323,OX27 8TG,Socket 2,0
3796,51.918293,-1.157444,OX27 8TG,Socket 1,0
3796,51.918293,-1.157444,OX27 8TG,Socket 2,0
3797,51.919048,-1.159280,OX27 8TG,Socket 1,0
3797,51.919048,-1.159280,OX27 8TG,Socket 2,0
3798,51.802353,1.158305,CO15 4AU,Socket 1,0
3798,51.802353,1.158305,CO15 4AU,Socket 2,0
3799,51.802338,1.158327,CO15 4AU,Socket 1,0
3799,51.802338,1.158327,CO15 4AU,Socket 2,0
3833,51.418331,-0.749229,RG12 1AP,Socket 1,0
3833,51.418331,-0.749229,RG12 1AP,Socket 2,0
3834,51.418331,-0.749229,RG12 1AP,Socket 1,0
3834,51.418331,-0.749229,RG12 1AP,Socket 2,0
3839,53.677616,-1.494001,WF1 1RN,Socket 1,0
3839,53.677616,-1.494001,WF1 1RN,Socket 2,0
3854,51.077129,-4.066540,EX31 2AA,Socket 1,0
3854,51.077129,-4.066540,EX31 2AA,Socket 2,0
3801,51.509300,-0.156662,W1K 7TY,Socket 1,0
3801,51.509300,-0.156662,W1K 7TY,Socket 2,1
3803,51.509300,-0.156662,W1K 7TY,Socket 1,2
3803,51.509300,-0.156662,W1K 7TY,Socket 2,0
3876,51.509323,-0.156607,W1K 7TY,Socket 1,0
3876,51.509323,-0.156607,W1K 7TY,Socket 2,0
3841,52.202892,-3.031843,HR5 3BH,Socket 1,2
3841,52.202892,-3.031843,HR5 3BH,Socket 2,2
1241,52.152626,-0.701165,MK46 4AJ,Socket 1,0
1241,52.152626,-0.701165,MK46 4AJ,Socket 2,0
24003,52.487286,-0.704472,NN17 1QG,Connector 1,0
24003,52.487286,-0.704472,NN17 1QG,Connector 2,0
24003,52.487286,-0.704472,NN17 1QG,Connector 3,0
3878,52.058887,-2.715686,HR4 9HG,Socket 1,0
3878,52.058887,-2.715686,HR4 9HG,Socket 2,0
24005,51.512306,-0.129504,WC2H 7PR,Connector 1,0
24005,51.512306,-0.129504,WC2H 7PR,Connector 2,0
24005,51.512306,-0.129504,WC2H 7PR,Connector 3,0
24006,51.514111,-0.137014,W1F 7NQ,Connector 1,0
24006,51.514111,-0.137014,W1F 7NQ,Connector 2,0
24006,51.514111,-0.137014,W1F 7NQ,Connector 3,0
24008,51.596039,0.221719,RM3 0GX,Connector 1,2
24008,51.596039,0.221719,RM3 0GX,Connector 2,2
24008,51.596039,0.221719,RM3 0GX,Connector 3,2
3886,52.688114,-1.123816,LE4 4NP,Socket 1,0
3886,52.688114,-1.123816,LE4 4NP,Socket 2,0
24012,51.678051,-0.437130,WD3 4TG,Connector 1,1
24012,51.678051,-0.437130,WD3 4TG,Connector 2,2
24012,51.678051,-0.437130,WD3 4TG,Connector 3,2
24015,52.423252,-0.727698,NN14 1UD,Connector 1,0
24015,52.423252,-0.727698,NN14 1UD,Connector 2,0
24015,52.423252,-0.727698,NN14 1UD,Connector 3,0
24016,51.596123,0.221428,RM3 0GX,Connector 1,0
24016,51.596123,0.221428,RM3 0GX,Connector 2,0
24016,51.596123,0.221428,RM3 0GX,Connector 3,0
24018,52.944710,-1.164522,NG7 1GX,Connector 1,0
24018,52.944710,-1.164522,NG7 1GX,Connector 2,0
24018,52.944710,-1.164522,NG7 1GX,Connector 3,0
24019,50.851700,-0.848300,PO18 8DL,Connector 1,0
24019,50.851700,-0.848300,PO18 8DL,Connector 2,0
24019,50.851700,-0.848300,PO18 8DL,Connector 3,0
24021,52.040924,-2.685823,HR2 6FG,Connector 1,1
24021,52.040924,-2.685823,HR2 6FG,Connector 2,2
24021,52.040924,-2.685823,HR2 6FG,Connector 3,2
24024,53.091732,-2.430318,CW1 6DR,Connector 1,0
24024,53.091732,-2.430318,CW1 6DR,Connector 2,0
24024,53.091732,-2.430318,CW1 6DR,Connector 3,0
24025,51.437531,0.240810,DA2 6NQ,Connector 1,0
24025,51.437531,0.240810,DA2 6NQ,Connector 2,0
24025,51.437531,0.240810,DA2 6NQ,Connector 3,2
24026,50.645599,-4.298500,PL16 0DE,Connector 1,1
24026,50.645599,-4.298500,PL16 0DE,Connector 2,2
24026,50.645599,-4.298500,PL16 0DE,Connector 3,2
24027,51.485134,0.283150,RM20 2ZP,Connector 1,1
24027,51.485134,0.283150,RM20 2ZP,Connector 2,2
24027,51.485134,0.283150,RM20 2ZP,Connector 3,2
24029,52.978928,-2.224626,ST5 4DL,Connector 1,1
24029,52.978928,-2.224626,ST5 4DL,Connector 2,2
24029,52.978928,-2.224626,ST5 4DL,Connector 3,2
24030,51.432446,-2.187003,SN13 0HH,Connector 1,0
24030,51.432446,-2.187003,SN13 0HH,Connector 2,0
24030,51.432446,-2.187003,SN13 0HH,Connector 3,0
21504,51.822620,-0.826540,HP19 8FF,Connector 1,0
21504,51.822620,-0.826540,HP19 8FF,Connector 2,0
21504,51.822620,-0.826540,HP19 8FF,Connector 3,0
21505,51.821621,-0.826540,HP19 8FF,Connector 1,0
21505,51.821621,-0.826540,HP19 8FF,Connector 2,0
21505,51.821621,-0.826540,HP19 8FF,Connector 3,0
21506,51.820621,-0.826540,HP19 8FF,Connector 1,0
21506,51.820621,-0.826540,HP19 8FF,Connector 2,0
21506,51.820621,-0.826540,HP19 8FF,Connector 3,0
21508,52.939121,0.488190,PE36 5EH,Connector 1,0
21508,52.939121,0.488190,PE36 5EH,Connector 2,0
21508,52.939121,0.488190,PE36 5EH,Connector 3,0
21509,52.752815,0.399387,PE30 1BT,Connector 1,2
21509,52.752815,0.399387,PE30 1BT,Connector 2,2
21509,52.752815,0.399387,PE30 1BT,Connector 3,2
21510,52.752808,0.399263,PE30 1BT,Connector 1,2
21510,52.752808,0.399263,PE30 1BT,Connector 2,2
21510,52.752808,0.399263,PE30 1BT,Connector 3,2
21511,52.752842,0.399049,PE30 1BT,Connector 1,0
21511,52.752842,0.399049,PE30 1BT,Connector 2,0
21511,52.752842,0.399049,PE30 1BT,Connector 3,0
21512,51.116390,-0.191917,RH11 7AE,Connector 1,0
21512,51.116390,-0.191917,RH11 7AE,Connector 2,0
21512,51.116390,-0.191917,RH11 7AE,Connector 3,0
21513,51.445889,0.215210,DA1 2AU,Connector 1,0
21513,51.445889,0.215210,DA1 2AU,Connector 2,0
21513,51.445889,0.215210,DA1 2AU,Connector 3,0
21514,51.445992,0.215210,DA1 2AU,Connector 1,0
21514,51.445992,0.215210,DA1 2AU,Connector 2,0
21514,51.445992,0.215210,DA1 2AU,Connector 3,0
21515,51.446091,0.215210,DA1 2AU,Connector 1,0
21515,51.446091,0.215210,DA1 2AU,Connector 2,0
21515,51.446091,0.215210,DA1 2AU,Connector 3,0
21516,52.483841,-2.120100,DY5 1UR,Connector 1,0
21516,52.483841,-2.120100,DY5 1UR,Connector 2,0
21516,52.483841,-2.120100,DY5 1UR,Connector 3,0
21518,52.509727,-2.090524,DY1 1RT,Connector 1,2
21518,52.509727,-2.090524,DY1 1RT,Connector 2,0
21518,52.509727,-2.090524,DY1 1RT,Connector 3,2
21522,51.285366,1.345632,CT13 9FF,Connector 1,0
21522,51.285366,1.345632,CT13 9FF,Connector 2,0
21522,51.285366,1.345632,CT13 9FF,Connector 3,0
21524,51.319672,-0.742550,GU16 7UJ,Connector 1,0
21524,51.319672,-0.742550,GU16 7UJ,Connector 2,0
21524,51.319672,-0.742550,GU16 7UJ,Connector 3,0
21525,51.319672,-0.741550,GU16 7UJ,Connector 1,0
21525,51.319672,-0.741550,GU16 7UJ,Connector 2,0
21525,51.319672,-0.741550,GU16 7UJ,Connector 3,0
21526,50.794807,0.047872,BN9 9BH,Connector 1,2
21526,50.794807,0.047872,BN9 9BH,Connector 2,2
21526,50.794807,0.047872,BN9 9BH,Connector 3,2
21527,50.840240,0.138820,BN26 6UE,Connector 1,0
21527,50.840240,0.138820,BN26 6UE,Connector 2,0
21527,50.840240,0.138820,BN26 6UE,Connector 3,0
21529,50.853001,-0.159810,BN1 5JD,Connector 1,0
21529,50.853001,-0.159810,BN1 5JD,Connector 2,0
21529,50.853001,-0.159810,BN1 5JD,Connector 3,0
21530,54.908058,-1.484940,SR5 3NY,Connector 1,0
21530,54.908058,-1.484940,SR5 3NY,Connector 2,0
21530,54.908058,-1.484940,SR5 3NY,Connector 3,0
21532,50.887409,0.318320,BN27 4JX,Connector 1,0
21532,50.887409,0.318320,BN27 4JX,Connector 2,0
21532,50.887409,0.318320,BN27 4JX,Connector 3,0
21533,51.022919,-0.452860,RH14 9JZ,Connector 1,0
21533,51.022919,-0.452860,RH14 9JZ,Connector 2,0
21533,51.022919,-0.452860,RH14 9JZ,Connector 3,0
21534,50.919029,-0.454430,RH20 4PA,Connector 1,0
21534,50.919029,-0.454430,RH20 4PA,Connector 2,0
21534,50.919029,-0.454430,RH20 4PA,Connector 3,0
21536,50.874931,0.017440,BN7 2BY,Connector 1,0
21536,50.874931,0.017440,BN7 2BY,Connector 2,0
21536,50.874931,0.017440,BN7 2BY,Connector 3,0
21538,51.256191,-0.192170,RH2 0HX,Connector 1,0
21538,51.256191,-0.192170,RH2 0HX,Connector 2,0
21538,51.256191,-0.192170,RH2 0HX,Connector 3,0
21539,51.449780,0.030614,SE9 5LU,Connector 1,0
21539,51.449780,0.030614,SE9 5LU,Connector 2,0
21539,51.449780,0.030614,SE9 5LU,Connector 3,0
21541,51.472565,-0.012363,SE10 8SX,Connector 1,2
21541,51.472565,-0.012363,SE10 8SX,Connector 2,1
21541,51.472565,-0.012363,SE10 8SX,Connector 3,2
21543,51.510639,-0.592180,SL1 1XL,Connector 1,0
21543,51.510639,-0.592180,SL1 1XL,Connector 2,0
21543,51.510639,-0.592180,SL1 1XL,Connector 3,0
21544,50.989510,-0.738030,GU29 9DH,Connector 1,0
21544,50.989510,-0.738030,GU29 9DH,Connector 2,0
21544,50.989510,-0.738030,GU29 9DH,Connector 3,0
21547,51.261154,-0.566568,Surrey,Connector 1,0
21547,51.261154,-0.566568,Surrey,Connector 2,0
21547,51.261154,-0.566568,Surrey,Connector 3,0
21548,51.405258,-0.981020,RG7 1JY,Connector 1,0
21548,51.405258,-0.981020,RG7 1JY,Connector 2,0
21548,51.405258,-0.981020,RG7 1JY,Connector 3,0
21549,51.405361,-0.981020,RG7 1JY,Connector 1,0
21549,51.405361,-0.981020,RG7 1JY,Connector 2,0
21549,51.405361,-0.981020,RG7 1JY,Connector 3,0
21550,51.423168,-0.862570,RG40 5QP,Connector 1,0
21550,51.423168,-0.862570,RG40 5QP,Connector 2,0
21550,51.423168,-0.862570,RG40 5QP,Connector 3,0
21551,51.437851,-0.893800,RG41 5TS,Connector 1,0
21551,51.437851,-0.893800,RG41 5TS,Connector 2,0
21551,51.437851,-0.893800,RG41 5TS,Connector 3,0
21552,51.437950,-0.893800,RG41 5TS,Connector 1,0
21552,51.437950,-0.893800,RG41 5TS,Connector 2,0
21552,51.437950,-0.893800,RG41 5TS,Connector 3,0
21553,51.411812,-0.838323,RG40 1WL,Connector 1,0
21553,51.411812,-0.838323,RG40 1WL,Connector 2,0
21553,51.411812,-0.838323,RG40 1WL,Connector 3,0
33021,51.283630,1.093240,CT1 1YW,Connector 1,0
33021,51.283630,1.093240,CT1 1YW,Connector 2,0
33026,51.145649,0.878750,Ashford,Connector 1,0
33026,51.145649,0.878750,Ashford,Connector 2,1
33055,53.776814,-1.576236,LS11 8TU,Connector 1,0
33055,53.776814,-1.576236,LS11 8TU,Connector 2,0
33084,51.469620,-2.659059,BS8 3RA,Connector 1,0
33084,51.469620,-2.659059,BS8 3RA,Connector 2,1
33087,52.462662,-2.014730,B62 9AS,Connector 1,0
33087,52.462662,-2.014730,B62 9AS,Connector 2,0
33140,53.807133,-1.556183,LS2 9JT,Connector 1,0
33140,53.807133,-1.556183,LS2 9JT,Connector 2,0
33141,53.803650,-1.552900,LS2 9JT,Connector 1,1
33141,53.803650,-1.552900,LS2 9JT,Connector 2,0
33142,53.809250,-1.554083,LS2 9JT,Connector 1,0
33142,53.809250,-1.554083,LS2 9JT,Connector 2,0
33143,53.807919,-1.562417,LS2 9JT,Connector 1,0
33143,53.807919,-1.562417,LS2 9JT,Connector 2,0
33148,51.449326,-2.600200,BS1 5LL,Connector 1,0
33148,51.449326,-2.600200,BS1 5LL,Connector 2,2
33149,51.453323,-2.587170,BS1 6EU,Connector 1,0
33149,51.453323,-2.587170,BS1 6EU,Connector 2,0
33152,51.384998,-2.369070,BA1 2NB,Connector 1,0
33152,51.384998,-2.369070,BA1 2NB,Connector 2,0
33153,51.413971,-2.496780,BS31 1LA,Connector 1,1
33153,51.413971,-2.496780,BS31 1LA,Connector 2,0
33161,52.646339,-2.472370,TF4 3TX,Connector 1,0
33161,52.646339,-2.472370,TF4 3TX,Connector 2,0
33167,52.420929,-1.439030,CV2 2DX,Connector 1,1
33167,52.420929,-1.439030,CV2 2DX,Connector 2,1
33168,52.423100,-1.436460,CV2 2DX,Connector 1,1
33168,52.423100,-1.436460,CV2 2DX,Connector 2,1
33170,52.622219,-1.123430,LE1 7RH,Connector 1,1
33170,52.622219,-1.123430,LE1 7RH,Connector 2,0
33173,51.894909,-2.083290,GL50 1SW,Connector 1,0
33173,51.894909,-2.083290,GL50 1SW,Connector 2,0
33174,51.899040,-2.074730,GL50 1JZ,Connector 1,0
33174,51.899040,-2.074730,GL50 1JZ,Connector 2,0
33178,53.955311,-1.090490,YO23 1AA,Connector 1,1
33178,53.955311,-1.090490,YO23 1AA,Connector 2,0
33181,53.985489,-1.123600,YO30 5XZ,Connector 1,0
33181,53.985489,-1.123600,YO30 5XZ,Connector 2,0
33187,50.232105,-5.228951,TR15 2SP,Connector 1,1
33187,50.232105,-5.228951,TR15 2SP,Connector 2,1
33189,50.443901,-4.470580,PL14 4EN,Connector 1,0
33189,50.443901,-4.470580,PL14 4EN,Connector 2,0
33197,52.915779,-1.468910,DE1 2QY,Connector 1,1
33197,52.915779,-1.468910,DE1 2QY,Connector 2,0
33198,52.910061,-1.516540,DE22 3NE,Connector 1,1
33198,52.910061,-1.516540,DE22 3NE,Connector 2,1
33199,52.913368,-1.516250,DE22 3NE,Connector 1,1
33199,52.913368,-1.516250,DE22 3NE,Connector 2,1
33255,51.893471,-2.131400,GL51 6SY,Connector 1,1
33255,51.893471,-2.131400,GL51 6SY,Connector 2,2
33256,51.864349,-2.245180,GL1 1PA,Connector 1,0
33256,51.864349,-2.245180,GL1 1PA,Connector 2,2
33257,51.868809,-2.252330,GL1 2TU,Connector 1,0
33257,51.868809,-2.252330,GL1 2TU,Connector 2,0
33261,53.712700,-1.348310,WF10 4UA,Connector 1,1
33261,53.712700,-1.348310,WF10 4UA,Connector 2,0
33262,51.132290,0.266540,TN1 2LU,Connector 1,0
33262,51.132290,0.266540,TN1 2LU,Connector 2,0
33263,53.645939,-1.778580,HD1 2QB,Connector 1,0
33263,53.645939,-1.778580,HD1 2QB,Connector 2,0
33264,53.776611,-1.576236,LS11 8TU,Connector 1,0
33264,53.776611,-1.576236,LS11 8TU,Connector 2,0
33267,53.804947,-1.546745,LS2 8BN,Connector 1,1
33267,53.804947,-1.546745,LS2 8BN,Connector 2,0
33268,53.804947,-1.546845,LS2 8BN,Connector 1,0
33268,53.804947,-1.546845,LS2 8BN,Connector 2,0
33269,53.804947,-1.546945,LS2 8BN,Connector 1,1
33269,53.804947,-1.546945,LS2 8BN,Connector 2,0
33270,53.804947,-1.546645,LS2 8BN,Connector 1,1
33270,53.804947,-1.546645,LS2 8BN,Connector 2,0
33271,53.804947,-1.546545,LS2 8BN,Connector 1,1
33271,53.804947,-1.546545,LS2 8BN,Connector 2,1
33277,53.406158,-2.891039,L14 3PE,Connector 1,0
33277,53.406158,-2.891039,L14 3PE,Connector 2,1
33283,53.399132,-2.959010,L8 7SS,Connector 1,1
33283,53.399132,-2.959010,L8 7SS,Connector 2,1
33303,51.800709,-4.965870,SA61 1TP,Connector 1,0
33303,51.800709,-4.965870,SA61 1TP,Connector 2,0
33316,52.268921,-1.540360,CV34 6SR,Connector 1,0
33316,52.268921,-1.540360,CV34 6SR,Connector 2,0
33320,53.702110,-1.651310,West Yorkshire,Connector 1,1
33320,53.702110,-1.651310,West Yorkshire,Connector 2,1
33407,51.130341,0.264420,TN1 1QQ,Connector 1,0
33407,51.130341,0.264420,TN1 1QQ,Connector 2,1
33411,53.808380,-1.558830,LS2 9JT,Connector 1,0
33411,53.808380,-1.558830,LS2 9JT,Connector 2,1
33414,52.803909,-2.122170,ST16 2AA,Connector 1,1
33414,52.803909,-2.122170,ST16 2AA,Connector 2,0
33415,52.804008,-2.122170,ST16 2AA,Connector 1,1
33415,52.804008,-2.122170,ST16 2AA,Connector 2,0
33416,53.796131,-1.557830,LS1 4AJ,Connector 1,1
33416,53.796131,-1.557830,LS1 4AJ,Connector 2,0
33423,53.931438,-1.115920,YO24 1LW,Connector 1,0
33423,53.931438,-1.115920,YO24 1LW,Connector 2,0
33433,51.279060,0.521020,ME14 1XX,Connector 1,0
33433,51.279060,0.521020,ME14 1XX,Connector 2,0
33446,51.278591,0.522310,ME14 1XQ,Connector 1,0
33446,51.278591,0.522310,ME14 1XQ,Connector 2,0
33447,51.278690,0.522310,ME14 1XQ,Connector 1,0
33447,51.278690,0.522310,ME14 1XQ,Connector 2,0
33465,53.931438,-1.116920,YO24 1LW,Connector 1,0
33465,53.931438,-1.116920,YO24 1LW,Connector 2,1
33470,53.018410,-1.485710,DE56 1WH,Connector 1,0
33470,53.018410,-1.485710,DE56 1WH,Connector 2,0
33472,53.262241,-1.920840,SK17 6TE,Connector 1,0
33472,53.262241,-1.920840,SK17 6TE,Connector 2,0
33476,53.048309,-1.410410,DE5 3HE,Connector 1,0
33476,53.048309,-1.410410,DE5 3HE,Connector 2,0
33482,51.149712,0.889520,TN24 8AD,Connector 1,1
33482,51.149712,0.889520,TN24 8AD,Connector 2,1
33483,51.304100,0.500330,ME20 7BU,Connector 1,0
33483,51.304100,0.500330,ME20 7BU,Connector 2,0
33484,51.418961,0.354520,DA11 7NP,Connector 1,0
33484,51.418961,0.354520,DA11 7NP,Connector 2,0
33485,51.279160,0.521020,ME14 1XX,Connector 1,0
33485,51.279160,0.521020,ME14 1XX,Connector 2,0
33486,51.155430,0.899710,Kennington,Connector 1,0
33486,51.155430,0.899710,Kennington,Connector 2,0
33497,51.339790,0.741020,ME10 3HT,Connector 1,0
33497,51.339790,0.741020,ME10 3HT,Connector 2,0
33527,52.410721,-1.778000,B91 3QS,Connector 1,0
33527,52.410721,-1.778000,B91 3QS,Connector 2,0
33539,51.802116,-4.973026,SA61 2LJ,Connector 1,0
33539,51.802116,-4.973026,SA61 2LJ,Connector 2,0
33540,50.985031,0.937650,TN28 8DQ,Connector 1,0
33540,50.985031,0.937650,TN28 8DQ,Connector 2,0
33599,53.973305,-1.150163,YO26 6QF,Connector 1,2
33599,53.973305,-1.150163,YO26 6QF,Connector 2,2
33609,53.950500,-1.019260,YO10 5FG,Connector 1,0
33609,53.950500,-1.019260,YO10 5FG,Connector 2,0
33624,53.955311,-1.091490,YO23 1AA,Connector 1,0
33624,53.955311,-1.091490,YO23 1AA,Connector 2,0
33625,53.925560,-1.078180,YO19 4TA,Connector 1,0
33625,53.925560,-1.078180,YO19 4TA,Connector 2,0
33625,53.925560,-1.078180,YO19 4TA,Connector 3,NA
33680,53.954830,-1.018810,YO19 5LA,Connector 1,0
33680,53.954830,-1.018810,YO19 5LA,Connector 2,0
33685,53.956059,-1.079420,YO1 9SA,Connector 1,0
33685,53.956059,-1.079420,YO1 9SA,Connector 2,1
33686,53.982559,-1.052410,YO32 9JU,Connector 1,0
33686,53.982559,-1.052410,YO32 9JU,Connector 2,0
33687,53.955208,-1.090200,YO23 1AA,Connector 1,1
33687,53.955208,-1.090200,YO23 1AA,Connector 2,1
33688,53.966061,-1.083930,YO31 7ES,Connector 1,0
33688,53.966061,-1.083930,YO31 7ES,Connector 2,1
33690,53.921558,-1.078186,YO19 4TA,Connector 1,0
33690,53.921558,-1.078186,YO19 4TA,Connector 2,1
33691,53.923561,-1.078286,YO19 4TA,Connector 1,0
33691,53.923561,-1.078286,YO19 4TA,Connector 2,0
22500,52.513889,-0.661111,NN17 5AF,Connector 1,1
22500,52.513889,-0.661111,NN17 5AF,Connector 2,0
22505,52.487171,-0.683060,NN18 8AL,Connector 1,NA
22505,52.487171,-0.683060,NN18 8AL,Connector 2,NA
22507,52.507610,-0.716950,NN17 2AE,Connector 1,1
22507,52.507610,-0.716950,NN17 2AE,Connector 2,0
22509,52.500126,-0.674975,NN17 5XY,Connector 1,0
22509,52.500126,-0.674975,NN17 5XY,Connector 2,0
22510,52.511391,-0.672777,NN17 5AF,Connector 1,1
22510,52.511391,-0.672777,NN17 5AF,Connector 2,0
22511,52.499699,-0.671190,NN17 5XZ,Connector 1,0
22511,52.499699,-0.671190,NN17 5XZ,Connector 2,0
22515,52.514721,-0.660277,NN17 5AF,Connector 1,0
22515,52.514721,-0.660277,NN17 5AF,Connector 2,0
22516,52.512779,-0.664440,NN17 5AF,Connector 1,1
22516,52.512779,-0.664440,NN17 5AF,Connector 2,0
22517,52.516411,-0.725040,LE16 8TG,Connector 1,1
22517,52.516411,-0.725040,LE16 8TG,Connector 2,0
22538,53.097179,-2.438770,CW1 2DQ,Connector 1,0
22538,53.097179,-2.438770,CW1 2DQ,Connector 2,0
22539,53.098179,-2.438770,CW1 2DQ,Connector 1,0
22539,53.098179,-2.438770,CW1 2DQ,Connector 2,0
22564,50.769699,-1.901560,BH10 7LN,Connector 1,2
22564,50.769699,-1.901560,BH10 7LN,Connector 2,0
22564,50.769699,-1.901560,BH10 7LN,Connector 3,2
22565,52.015209,0.252250,CB11 3EG,Connector 1,0
22565,52.015209,0.252250,CB11 3EG,Connector 2,0
22565,52.015209,0.252250,CB11 3EG,Connector 3,0
22568,51.535519,-2.545940,BS32 9BS,Connector 1,0
22568,51.535519,-2.545940,BS32 9BS,Connector 2,0
22568,51.535519,-2.545940,BS32 9BS,Connector 3,0
22569,51.843899,-2.145400,GL3 4PB,Connector 1,0
22569,51.843899,-2.145400,GL3 4PB,Connector 2,0
22569,51.843899,-2.145400,GL3 4PB,Connector 3,0
22571,51.526138,-2.600600,BS34 5TX,Connector 1,2
22571,51.526138,-2.600600,BS34 5TX,Connector 2,2
