Serial,Latitude,Longitude,Postcode,Socket Name,Status
24741,52.143280,-0.426523,MK41 0DS,Connector 2,0
24741,52.143280,-0.426523,MK41 0DS,Connector 3,0
24742,52.989246,-2.172786,ST4 4TL,Connector 1,0
24742,52.989246,-2.172786,ST4 4TL,Connector 2,0
24742,52.989246,-2.172786,ST4 4TL,Connector 3,0
24743,51.998798,-0.776123,MK4 2BU,Connector 1,0
24743,51.998798,-0.776123,MK4 2BU,Connector 2,0
24743,51.998798,-0.776123,MK4 2BU,Connector 3,0
24744,53.424217,-2.765854,L35 4PF,Connector 1,0
24744,53.424217,-2.765854,L35 4PF,Connector 2,0
24744,53.424217,-2.765854,L35 4PF,Connector 3,0
24746,52.028404,-0.785296,MK5 8DY,Connector 1,0
24746,52.028404,-0.785296,MK5 8DY,Connector 2,0
24746,52.028404,-0.785296,MK5 8DY,Connector 3,0
24747,52.015800,-0.769200,MK4 1GA,Connector 1,0
24747,52.015800,-0.769200,MK4 1GA,Connector 2,0
24747,52.015800,-0.769200,MK4 1GA,Connector 3,0
24748,53.301449,-1.476090,S18 1PD,Connector 1,NA
24748,53.301449,-1.476090,S18 1PD,Connector 2,NA
24748,53.301449,-1.476090,S18 1PD,Connector 3,NA
24749,52.040901,-0.729400,MK15 0BJ,Connector 1,0
24749,52.040901,-0.729400,MK15 0BJ,Connector 2,0
24749,52.040901,-0.729400,MK15 0BJ,Connector 3,0
24750,51.452049,-2.584610,BS1 6BF,Connector 1,0
24750,51.452049,-2.584610,BS1 6BF,Connector 2,0
24750,51.452049,-2.584610,BS1 6BF,Connector 3,0
12285,55.964474,-3.185129,EH7 4NS,Socket 1,0
12285,55.964474,-3.185129,EH7 4NS,Socket 2,0
12313,53.107300,-1.312100,DE55 2JW,Socket 1,0
12313,53.107300,-1.312100,DE55 2JW,Socket 2,0
12314,53.107357,-1.312177,DE55 2JW,Socket 1,0
12314,53.107357,-1.312177,DE55 2JW,Socket 2,0
12315,53.107441,-1.312299,DE55 2JW,Socket 1,0
12315,53.107441,-1.312299,DE55 2JW,Socket 2,0
12316,53.107498,-1.312434,DE55 2JW,Socket 1,0
12316,53.107498,-1.312434,DE55 2JW,Socket 2,0
2327,51.643299,0.617910,CM3 5SY,Socket 1,1
2327,51.643299,0.617910,CM3 5SY,Socket 2,0
12281,53.399181,-2.959043,L8 7SS,Socket 1,0
12281,53.399181,-2.959043,L8 7SS,Socket 2,0
12089,53.701847,-2.200623,OL13 0AH,Socket 1,0
12089,53.701847,-2.200623,OL13 0AH,Socket 2,0
12090,53.701721,-2.200575,OL13 0AH,Socket 1,0
12090,53.701721,-2.200575,OL13 0AH,Socket 2,0
12257,51.579105,-0.710682,SL8 5SX,Socket 1,0
12257,51.579105,-0.710682,SL8 5SX,Socket 2,0
12242,51.273525,-1.113282,RG23 8BU,Socket 1,1
12242,51.273525,-1.113282,RG23 8BU,Socket 2,0
12243,51.273521,-1.113354,RG23 8BU,Socket 1,0
12243,51.273521,-1.113354,RG23 8BU,Socket 2,0
12386,51.568783,-0.776850,SL7 2AE,Socket 1,0
12386,51.568783,-0.776850,SL7 2AE,Socket 2,1
12094,54.070827,-2.772285,LA1 3SW,Socket 1,0
12094,54.070827,-2.772285,LA1 3SW,Socket 2,0
12095,54.070827,-2.772285,LA1 3SW,Socket 1,0
12095,54.070827,-2.772285,LA1 3SW,Socket 2,0
12096,54.070770,-2.772285,LA1 3SW,Socket 1,0
12096,54.070770,-2.772285,LA1 3SW,Socket 2,0
12097,54.070713,-2.772288,LA1 3SW,Socket 1,1
12097,54.070713,-2.772288,LA1 3SW,Socket 2,0
12098,54.070667,-2.772275,LA1 3SW,Socket 1,0
12098,54.070667,-2.772275,LA1 3SW,Socket 2,0
12099,54.070541,-2.772259,LA1 3SW,Socket 1,0
12099,54.070541,-2.772259,LA1 3SW,Socket 2,0
12296,51.458168,-0.182648,SW18 2QU,Socket 1,0
12296,51.458168,-0.182648,SW18 2QU,Socket 2,0
12297,51.458172,-0.182626,SW18 2QU,Socket 1,0
12297,51.458172,-0.182626,SW18 2QU,Socket 2,0
11069,55.860336,-4.291090,G3 8QT,Socket 1,0
11069,55.860336,-4.291090,G3 8QT,Socket 2,0
12275,55.004147,-3.065970,DG16 5DY,Socket 1,0
12275,55.004147,-3.065970,DG16 5DY,Socket 2,0
12276,55.004147,-3.065970,DG16 5DY,Socket 1,0
12276,55.004147,-3.065970,DG16 5DY,Socket 2,0
12277,55.005180,-3.065088,DG16 5EA,Socket 1,0
12277,55.005180,-3.065088,DG16 5EA,Socket 2,0
t175_it1_1219_115,51.476372,-0.395907,TW5 9BA,Connector 1,0
t175_it1_1219_115,51.476372,-0.395907,TW5 9BA,Connector 2,0
12327,52.983253,-1.137571,NG5 4DW,Socket 1,0
12327,52.983253,-1.137571,NG5 4DW,Socket 2,0
12317,51.906429,-0.392940,LU2 8DD,Socket 1,0
12317,51.906429,-0.392940,LU2 8DD,Socket 2,0
12334,51.482681,0.146351,DA17 5JG,Socket 1,0
12334,51.482681,0.146351,DA17 5JG,Socket 2,0
12335,51.447407,0.116968,DA15 9JN,Socket 1,0
12335,51.447407,0.116968,DA15 9JN,Socket 2,2
12378,55.080063,-2.881540,CA6 5QB,Socket 1,0
12378,55.080063,-2.881540,CA6 5QB,Socket 2,0
12368,54.897301,-1.379669,SR2 8HG,Socket 1,1
12368,54.897301,-1.379669,SR2 8HG,Socket 2,0
12376,53.987736,-1.045449,YO32 9GX,Socket 1,1
12376,53.987736,-1.045449,YO32 9GX,Socket 2,1
12377,53.987949,-1.045390,YO32 9GX,Socket 1,0
12377,53.987949,-1.045390,YO32 9GX,Socket 2,0
12385,53.156300,-1.169590,NG19 0HA,Socket 1,0
12385,53.156300,-1.169590,NG19 0HA,Socket 2,0
12384,51.723202,-0.828800,HP27 0BS,Socket 1,2
12384,51.723202,-0.828800,HP27 0BS,Socket 2,2
12416,52.958832,-1.147566,NG1 3QN,Socket 1,2
12416,52.958832,-1.147566,NG1 3QN,Socket 2,2
12417,52.958866,-1.147584,NG1 3QN,Socket 1,0
12417,52.958866,-1.147584,NG1 3QN,Socket 2,0
12418,52.958904,-1.147600,NG1 3QN,Socket 1,2
12418,52.958904,-1.147600,NG1 3QN,Socket 2,2
12419,52.958931,-1.147624,NG1 3QN,Socket 1,2
12419,52.958931,-1.147624,NG1 3QN,Socket 2,2
12420,52.956280,-1.146540,NG1 3QN,Socket 1,2
12420,52.956280,-1.146540,NG1 3QN,Socket 2,2
12421,52.956280,-1.146510,NG1 3QN,Socket 1,2
12421,52.956280,-1.146510,NG1 3QN,Socket 2,2
12422,52.956280,-1.146459,NG1 3QN,Socket 1,2
12422,52.956280,-1.146459,NG1 3QN,Socket 2,2
12423,52.956276,-1.146432,NG1 3QN,Socket 1,2
12423,52.956276,-1.146432,NG1 3QN,Socket 2,2
T175_IT1_2319_025,51.476345,-0.395964,TW5 9BA,Connector 1,0
T175_IT1_2319_025,51.476345,-0.395964,TW5 9BA,Connector 2,0
12502,52.134216,-0.445056,MK41 9SD,Socket 1,0
12502,52.134216,-0.445056,MK41 9SD,Socket 2,1
12437,51.062252,-0.325787,RH12 1DG,Socket 1,0
12437,51.062252,-0.325787,RH12 1DG,Socket 2,0
12438,51.062241,-0.325766,RH12 1DG,Socket 1,2
12438,51.062241,-0.325766,RH12 1DG,Socket 2,2
12439,51.062218,-0.325819,RH12 1DG,Socket 1,0
12439,51.062218,-0.325819,RH12 1DG,Socket 2,0
12440,51.062199,-0.325798,RH12 1DG,Socket 1,1
12440,51.062199,-0.325798,RH12 1DG,Socket 2,0
12567,53.258610,-1.382465,S43 1DQ,Socket 1,0
12567,53.258610,-1.382465,S43 1DQ,Socket 2,0
12424,52.956276,-1.146406,NG1 3QN,Socket 1,2
12424,52.956276,-1.146406,NG1 3QN,Socket 2,2
12425,52.956280,-1.146374,NG1 3QN,Socket 1,2
12425,52.956280,-1.146374,NG1 3QN,Socket 2,2
12426,52.956276,-1.146345,NG1 3QN,Socket 1,2
12426,52.956276,-1.146345,NG1 3QN,Socket 2,2
12427,52.956276,-1.146312,NG1 3QN,Socket 1,2
12427,52.956276,-1.146312,NG1 3QN,Socket 2,2
12428,52.956280,-1.146248,NG1 3QN,Socket 1,2
12428,52.956280,-1.146248,NG1 3QN,Socket 2,2
12429,52.956291,-1.146225,NG1 3QN,Socket 1,2
12429,52.956291,-1.146225,NG1 3QN,Socket 2,2
12430,52.956291,-1.146193,NG1 3QN,Socket 1,2
12430,52.956291,-1.146193,NG1 3QN,Socket 2,2
12431,52.956287,-1.146162,NG1 3QN,Socket 1,2
12431,52.956287,-1.146162,NG1 3QN,Socket 2,2
12219,53.583637,-2.536520,BL6 6JA,Socket 1,0
12219,53.583637,-2.536520,BL6 6JA,Socket 2,0
12220,53.583675,-2.536605,BL6 6JA,Socket 1,0
12220,53.583675,-2.536605,BL6 6JA,Socket 2,0
12441,53.078281,-0.815468,NG24 1BS,Socket 1,0
12441,53.078281,-0.815468,NG24 1BS,Socket 2,0
12442,53.078281,-0.815413,NG24 1BS,Socket 1,0
12442,53.078281,-0.815413,NG24 1BS,Socket 2,0
12443,53.078285,-0.815339,NG24 1BS,Socket 1,0
12443,53.078285,-0.815339,NG24 1BS,Socket 2,0
12444,53.078297,-0.815253,NG24 1BS,Socket 1,0
12444,53.078297,-0.815253,NG24 1BS,Socket 2,0
12568,51.799107,-1.328975,OX29 4SU,Socket 1,1
12568,51.799107,-1.328975,OX29 4SU,Socket 2,0
12468,50.405258,-4.952116,TR8 4LX,Socket 1,0
12468,50.405258,-4.952116,TR8 4LX,Socket 2,1
12469,50.405212,-4.952212,TR8 4LX,Socket 1,0
12469,50.405212,-4.952212,TR8 4LX,Socket 2,2
12251,51.829868,-1.311486,OX5 1GN,Socket 1,0
12251,51.829868,-1.311486,OX5 1GN,Socket 2,0
12252,51.829830,-1.311690,OX5 1GN,Socket 1,0
12252,51.829830,-1.311690,OX5 1GN,Socket 2,0
12480,52.343624,0.500373,IP28 7JX,Socket 1,0
12480,52.343624,0.500373,IP28 7JX,Socket 2,0
T175_IT1_3019_042,50.852482,-0.945646,PO10 7BW,Connector 1,0
T175_IT1_3019_042,50.852482,-0.945646,PO10 7BW,Connector 2,0
12521,52.568001,-2.036320,WS10 8UZ,Socket 1,0
12521,52.568001,-2.036320,WS10 8UZ,Socket 2,0
12451,53.145420,-1.199090,NG18 1SU,Socket 1,0
12451,53.145420,-1.199090,NG18 1SU,Socket 2,0
12452,53.237480,-1.429891,S40 1UJ,Socket 1,0
12452,53.237480,-1.429891,S40 1UJ,Socket 2,0
12602,52.674694,-0.657411,LE15 8AH,Socket 1,0
12602,52.674694,-0.657411,LE15 8AH,Socket 2,0
10721,51.607052,-0.001344,E4 9LH,Socket 1,1
10721,51.607052,-0.001344,E4 9LH,Socket 2,0
24752,52.055622,-0.758750,MK14 6LY,Connector 1,2
24752,52.055622,-0.758750,MK14 6LY,Connector 2,2
24752,52.055622,-0.758750,MK14 6LY,Connector 3,1
24753,50.404800,-4.951400,TR8 4LX,Connector 1,2
24753,50.404800,-4.951400,TR8 4LX,Connector 2,2
24753,50.404800,-4.951400,TR8 4LX,Connector 3,2
24755,53.473839,-2.143496,M34 5GB,Connector 1,0
24755,53.473839,-2.143496,M34 5GB,Connector 2,0
24755,53.473839,-2.143496,M34 5GB,Connector 3,0
24756,52.895802,-1.269200,NG10 1EE,Connector 1,0
24756,52.895802,-1.269200,NG10 1EE,Connector 2,0
24756,52.895802,-1.269200,NG10 1EE,Connector 3,0
24758,52.762520,-1.249018,LE11 4EX,Connector 1,0
24758,52.762520,-1.249018,LE11 4EX,Connector 2,0
24758,52.762520,-1.249018,LE11 4EX,Connector 3,0
24759,51.652283,-0.078688,EN1 1YY,Connector 1,1
24759,51.652283,-0.078688,EN1 1YY,Connector 2,2
24759,51.652283,-0.078688,EN1 1YY,Connector 3,2
24760,51.554554,-0.122733,N7 0SF,Connector 1,0
24760,51.554554,-0.122733,N7 0SF,Connector 2,0
24760,51.554554,-0.122733,N7 0SF,Connector 3,0
24761,53.549114,-1.517058,S75 3LF,Connector 1,0
24761,53.549114,-1.517058,S75 3LF,Connector 2,0
24761,53.549114,-1.517058,S75 3LF,Connector 3,0
24762,50.895943,0.067284,BN8 5RB,Connector 1,1
24762,50.895943,0.067284,BN8 5RB,Connector 2,2
24762,50.895943,0.067284,BN8 5RB,Connector 3,2
24763,51.616295,-0.064090,N18 2TZ,Connector 1,0
24763,51.616295,-0.064090,N18 2TZ,Connector 2,0
24763,51.616295,-0.064090,N18 2TZ,Connector 3,0
24766,53.284290,-1.290507,S43 4TX,Connector 1,2
24766,53.284290,-1.290507,S43 4TX,Connector 2,2
24766,53.284290,-1.290507,S43 4TX,Connector 3,2
24767,53.800526,-2.312247,BB12 8BQ,Connector 1,0
24767,53.800526,-2.312247,BB12 8BQ,Connector 2,0
24767,53.800526,-2.312247,BB12 8BQ,Connector 3,0
24768,53.712070,-1.388487,WF10 5TG,Connector 1,2
24768,53.712070,-1.388487,WF10 5TG,Connector 2,2
24768,53.712070,-1.388487,WF10 5TG,Connector 3,2
24769,53.787308,-1.404327,LS25 1NB,Connector 1,0
24769,53.787308,-1.404327,LS25 1NB,Connector 2,0
24769,53.787308,-1.404327,LS25 1NB,Connector 3,0
24770,51.180687,-0.623084,GU7 1RH,Connector 1,1
24770,51.180687,-0.623084,GU7 1RH,Connector 2,2
24770,51.180687,-0.623084,GU7 1RH,Connector 3,2
24771,53.411476,-2.632990,WA5 8WF,Connector 1,0
24771,53.411476,-2.632990,WA5 8WF,Connector 2,0
24771,53.411476,-2.632990,WA5 8WF,Connector 3,0
24772,50.716290,-1.974917,BH15 1RZ,Connector 1,0
24772,50.716290,-1.974917,BH15 1RZ,Connector 2,0
24772,50.716290,-1.974917,BH15 1RZ,Connector 3,0
24773,53.006001,-1.128500,NG5 7BQ,Connector 1,0
24773,53.006001,-1.128500,NG5 7BQ,Connector 2,0
24773,53.006001,-1.128500,NG5 7BQ,Connector 3,0
24774,53.745220,-1.623884,LS27 0LY,Connector 1,0
24774,53.745220,-1.623884,LS27 0LY,Connector 2,0
24774,53.745220,-1.623884,LS27 0LY,Connector 3,0
24775,50.716297,-1.975089,BH15 1RZ,Connector 1,0
24775,50.716297,-1.975089,BH15 1RZ,Connector 2,0
24775,50.716297,-1.975089,BH15 1RZ,Connector 3,0
24777,52.021820,-0.691694,MK7 7PB,Connector 1,2
24777,52.021820,-0.691694,MK7 7PB,Connector 2,2
24777,52.021820,-0.691694,MK7 7PB,Connector 3,1
24778,51.632736,-0.128560,N14 5PA,Connector 1,2
24778,51.632736,-0.128560,N14 5PA,Connector 2,2
24778,51.632736,-0.128560,N14 5PA,Connector 3,1
24779,51.657570,-0.047929,EN3 5BA,Connector 1,0
24779,51.657570,-0.047929,EN3 5BA,Connector 2,0
24779,51.657570,-0.047929,EN3 5BA,Connector 3,0
24780,51.657570,-0.047929,EN3 5BA,Connector 1,0
24780,51.657570,-0.047929,EN3 5BA,Connector 2,0
24780,51.657570,-0.047929,EN3 5BA,Connector 3,0
24786,51.591545,0.047010,IG8 8LG,Connector 1,0
24786,51.591545,0.047010,IG8 8LG,Connector 2,0
24786,51.591545,0.047010,IG8 8LG,Connector 3,0
24788,51.453800,-0.428724,TW14 8BU,Connector 1,0
24788,51.453800,-0.428724,TW14 8BU,Connector 2,0
24788,51.453800,-0.428724,TW14 8BU,Connector 3,0
24789,51.581757,-0.033931,E17 7AB,Connector 1,2
24789,51.581757,-0.033931,E17 7AB,Connector 2,1
24789,51.581757,-0.033931,E17 7AB,Connector 3,2
24792,53.330879,-1.982710,SK23 7LU,Connector 1,2
24792,53.330879,-1.982710,SK23 7LU,Connector 2,2
24792,53.330879,-1.982710,SK23 7LU,Connector 3,2
24793,52.936279,-1.135000,NG2 7QP,Connector 1,2
24793,52.936279,-1.135000,NG2 7QP,Connector 2,2
24793,52.936279,-1.135000,NG2 7QP,Connector 3,1
24794,53.442440,-1.950650,SK13 8AF,Connector 1,0
24794,53.442440,-1.950650,SK13 8AF,Connector 2,0
24794,53.442440,-1.950650,SK13 8AF,Connector 3,0
24795,53.348301,-1.744600,S33 6RD,Connector 1,0
24795,53.348301,-1.744600,S33 6RD,Connector 2,0
24795,53.348301,-1.744600,S33 6RD,Connector 3,2
24796,52.036217,-0.776412,MK9 1AW,Connector 1,0
24796,52.036217,-0.776412,MK9 1AW,Connector 2,0
24796,52.036217,-0.776412,MK9 1AW,Connector 3,0
24797,53.774685,-1.513267,LS10 1SW,Connector 1,0
24797,53.774685,-1.513267,LS10 1SW,Connector 2,0
24797,53.774685,-1.513267,LS10 1SW,Connector 3,0
24798,53.462498,-1.966890,SK13 1QR,Connector 1,0
24798,53.462498,-1.966890,SK13 1QR,Connector 2,0
24798,53.462498,-1.966890,SK13 1QR,Connector 3,0
24799,53.536915,-0.541342,DN20 9AN,Connector 1,0
24799,53.536915,-0.541342,DN20 9AN,Connector 2,0
24799,53.536915,-0.541342,DN20 9AN,Connector 3,0
24800,51.446026,0.153468,DA5 1ND,Connector 1,2
24800,51.446026,0.153468,DA5 1ND,Connector 2,0
24800,51.446026,0.153468,DA5 1ND,Connector 3,0
24801,52.955280,-1.154510,NG1 5GD,Connector 1,NA
24801,52.955280,-1.154510,NG1 5GD,Connector 2,NA
24801,52.955280,-1.154510,NG1 5GD,Connector 3,NA
24802,52.955662,-1.154500,NG1 5GD,Connector 1,2
24802,52.955662,-1.154500,NG1 5GD,Connector 2,2
24802,52.955662,-1.154500,NG1 5GD,Connector 3,NA
24803,52.955551,-1.154730,NG1 5GD,Connector 1,0
24803,52.955551,-1.154730,NG1 5GD,Connector 2,0
24803,52.955551,-1.154730,NG1 5GD,Connector 3,0
24804,54.578751,-2.475880,CA16 6JB,Connector 1,0
24804,54.578751,-2.475880,CA16 6JB,Connector 2,0
24804,54.578751,-2.475880,CA16 6JB,Connector 3,0
24806,51.583340,0.020650,E11 1PE,Connector 1,0
24806,51.583340,0.020650,E11 1PE,Connector 2,0
24806,51.583340,0.020650,E11 1PE,Connector 3,0
24807,53.080650,-0.814389,NG24 1BY,Connector 1,2
24807,53.080650,-0.814389,NG24 1BY,Connector 2,2
24807,53.080650,-0.814389,NG24 1BY,Connector 3,2
24809,54.095158,-1.393889,YO51 9PQ,Connector 1,0
24809,54.095158,-1.393889,YO51 9PQ,Connector 2,0
24809,54.095158,-1.393889,YO51 9PQ,Connector 3,0
24810,53.223202,-0.543500,LN5 7RU,Connector 1,0
24810,53.223202,-0.543500,LN5 7RU,Connector 2,0
24810,53.223202,-0.543500,LN5 7RU,Connector 3,0
24811,53.619537,-0.203316,DN40 1AD,Connector 1,0
24811,53.619537,-0.203316,DN40 1AD,Connector 2,0
24811,53.619537,-0.203316,DN40 1AD,Connector 3,0
24812,52.896980,-1.862630,ST14 8TH,Connector 1,1
24812,52.896980,-1.862630,ST14 8TH,Connector 2,2
24812,52.896980,-1.862630,ST14 8TH,Connector 3,2
24813,54.234169,-1.342230,YO7 1PE,Connector 1,0
24813,54.234169,-1.342230,YO7 1PE,Connector 2,0
24813,54.234169,-1.342230,YO7 1PE,Connector 3,0
24814,54.387505,-1.318206,DL6 3JB,Connector 1,0
24814,54.387505,-1.318206,DL6 3JB,Connector 2,0
24814,54.387505,-1.318206,DL6 3JB,Connector 3,0
24818,52.057652,-0.767246,MK14 6GY,Connector 1,0
24818,52.057652,-0.767246,MK14 6GY,Connector 2,0
24818,52.057652,-0.767246,MK14 6GY,Connector 3,0
24820,53.878399,-3.042600,FY5 1BW,Connector 1,0
24820,53.878399,-3.042600,FY5 1BW,Connector 2,0
24820,53.878399,-3.042600,FY5 1BW,Connector 3,0
24821,53.525627,-1.627380,S36 6DY,Connector 1,0
24821,53.525627,-1.627380,S36 6DY,Connector 2,0
24821,53.525627,-1.627380,S36 6DY,Connector 3,0
24823,54.288597,-1.590426,DL8 2AD,Connector 1,2
24823,54.288597,-1.590426,DL8 2AD,Connector 2,2
24823,54.288597,-1.590426,DL8 2AD,Connector 3,1
24824,53.082150,-1.574028,DE4 4ET,Connector 1,2
24824,53.082150,-1.574028,DE4 4ET,Connector 2,2
24824,53.082150,-1.574028,DE4 4ET,Connector 3,2
24825,53.378647,-3.049308,CH43 2HJ,Connector 1,0
24825,53.378647,-3.049308,CH43 2HJ,Connector 2,0
24825,53.378647,-3.049308,CH43 2HJ,Connector 3,0
24827,53.257568,-0.926032,DN22 0QU,Connector 1,2
24827,53.257568,-0.926032,DN22 0QU,Connector 2,2
24827,53.257568,-0.926032,DN22 0QU,Connector 3,2
24828,52.731300,-1.110600,LE12 7NA,Connector 1,0
24828,52.731300,-1.110600,LE12 7NA,Connector 2,0
24828,52.731300,-1.110600,LE12 7NA,Connector 3,0
24829,52.951542,-0.952329,NG13 8AB,Connector 1,0
24829,52.951542,-0.952329,NG13 8AB,Connector 2,0
24829,52.951542,-0.952329,NG13 8AB,Connector 3,0
24831,52.014938,-0.695810,MK7 7ED,Connector 1,1
24831,52.014938,-0.695810,MK7 7ED,Connector 2,2
24831,52.014938,-0.695810,MK7 7ED,Connector 3,2
24832,52.057812,-0.767326,MK14 6GY,Connector 1,0
24832,52.057812,-0.767326,MK14 6GY,Connector 2,0
24832,52.057812,-0.767326,MK14 6GY,Connector 3,0
24833,52.038147,-0.801385,MK8 8HL,Connector 1,0
24833,52.038147,-0.801385,MK8 8HL,Connector 2,0
24833,52.038147,-0.801385,MK8 8HL,Connector 3,0
24834,53.745602,-0.864700,DN14 7GQ,Connector 1,0
24834,53.745602,-0.864700,DN14 7GQ,Connector 2,0
24834,53.745602,-0.864700,DN14 7GQ,Connector 3,0
24837,52.057693,-0.767266,MK14 6GY,Connector 1,0
24837,52.057693,-0.767266,MK14 6GY,Connector 2,0
24837,52.057693,-0.767266,MK14 6GY,Connector 3,0
24838,52.015991,-0.794850,MK5 6LB,Connector 1,0
24838,52.015991,-0.794850,MK5 6LB,Connector 2,0
24838,52.015991,-0.794850,MK5 6LB,Connector 3,0
24839,52.050312,-0.736654,MK9 4AD,Connector 1,0
24839,52.050312,-0.736654,MK9 4AD,Connector 2,0
24839,52.050312,-0.736654,MK9 4AD,Connector 3,0
24840,51.483963,-0.167703,SW3 5HX,Connector 1,0
24840,51.483963,-0.167703,SW3 5HX,Connector 2,0
24840,51.483963,-0.167703,SW3 5HX,Connector 3,0
24841,52.038521,-0.770950,MK9 1AL,Connector 1,0
24841,52.038521,-0.770950,MK9 1AL,Connector 2,0
24841,52.038521,-0.770950,MK9 1AL,Connector 3,0
24842,51.561691,-0.111743,N7 7PT,Connector 1,0
24842,51.561691,-0.111743,N7 7PT,Connector 2,0
24842,51.561691,-0.111743,N7 7PT,Connector 3,0
24846,51.492462,-0.159534,SW3 2RW,Connector 1,2
24846,51.492462,-0.159534,SW3 2RW,Connector 2,2
24846,51.492462,-0.159534,SW3 2RW,Connector 3,1
24847,51.376774,-0.019622,BR4 0LS,Connector 1,1
24847,51.376774,-0.019622,BR4 0LS,Connector 2,2
24847,51.376774,-0.019622,BR4 0LS,Connector 3,2
24848,52.953949,-1.181970,NG7 2DU,Connector 1,2
24848,52.953949,-1.181970,NG7 2DU,Connector 2,2
24848,52.953949,-1.181970,NG7 2DU,Connector 3,2
24849,51.342533,-0.016436,CR0 0JB,Connector 1,0
24849,51.342533,-0.016436,CR0 0JB,Connector 2,0
24849,51.342533,-0.016436,CR0 0JB,Connector 3,2
24852,51.461704,-0.013699,SE13 7DS,Connector 1,2
24852,51.461704,-0.013699,SE13 7DS,Connector 2,2
24852,51.461704,-0.013699,SE13 7DS,Connector 3,2
24856,51.529224,-0.292079,W5 3QS,Connector 1,2
24856,51.529224,-0.292079,W5 3QS,Connector 2,1
24856,51.529224,-0.292079,W5 3QS,Connector 3,2
24857,51.438065,-0.053180,SE23 2NJ,Connector 1,2
24857,51.438065,-0.053180,SE23 2NJ,Connector 2,2
24857,51.438065,-0.053180,SE23 2NJ,Connector 3,2
24859,51.461815,-0.013284,SE13 7DS,Connector 1,2
24859,51.461815,-0.013284,SE13 7DS,Connector 2,2
24859,51.461815,-0.013284,SE13 7DS,Connector 3,2
24860,51.438049,-0.053036,SE23 2NJ,Connector 1,2
24860,51.438049,-0.053036,SE23 2NJ,Connector 2,2
24860,51.438049,-0.053036,SE23 2NJ,Connector 3,2
24862,51.375900,-0.015887,BR4 0LP,Connector 1,0
24862,51.375900,-0.015887,BR4 0LP,Connector 2,0
24862,51.375900,-0.015887,BR4 0LP,Connector 3,0
24865,51.465763,-0.364616,TW3 3TQ,Connector 1,0
24865,51.465763,-0.364616,TW3 3TQ,Connector 2,0
24865,51.465763,-0.364616,TW3 3TQ,Connector 3,0
24866,53.259209,-1.907894,SK17 6BY,Connector 1,0
24866,53.259209,-1.907894,SK17 6BY,Connector 2,0
24866,53.259209,-1.907894,SK17 6BY,Connector 3,0
24868,52.043583,-0.748222,MK9 3ES,Connector 1,0
24868,52.043583,-0.748222,MK9 3ES,Connector 2,0
24868,52.043583,-0.748222,MK9 3ES,Connector 3,0
24870,52.051891,-0.729334,MK15 0DT,Connector 1,0
24870,52.051891,-0.729334,MK15 0DT,Connector 2,0
24870,52.051891,-0.729334,MK15 0DT,Connector 3,0
